Fecha Transaccion,Lote Completo,Tipo de Granjero,Formula  ,Nombre Formula                   ,Neto Relativo,Costo      ,Base de precios unitarios,Transaccion,Nombre Tipo Alimento
3/23/2026        ,BUC1013-2601 ,Granja Propia   ,T114R1IW0,ENGORDE 4 PEL RE ESP BD GRANEL   ,6490.00      ,0.00       ,0.00000000               ,Debito     ,Engorde 4           
3/23/2026        ,STO2003-2602 ,Granja Propia   ,T110N1B0 ,Engorde 0      Gra Re CQ         ,17490.00     ,9107.05    ,0.52070018               ,Despacho   ,Engorde 0           
3/23/2026        ,STO2003-2602 ,Granja Propia   ,T110N1B0 ,Engorde 0      Gra Re CQ         ,17780.00     ,9258.05    ,0.52070018               ,Despacho   ,Engorde 0           
3/23/2026        ,BUC1007-2602A,Granja Propia   ,T111R1IW0,ENGORDE 1 PEL REL ESP CDGRANEL   ,18190.00     ,9863.40    ,0.54224282               ,Despacho   ,Engorde 1           
3/23/2026        ,STO5067-2601 ,PCA             ,T113R1N0 ,Engorde 3          Pel Re CQ     ,15050.00     ,8668.80    ,0.57600000               ,Despacho   ,Engorde 3           
3/23/2026        ,STO5020-2601 ,PCA             ,T113R1NA ,Engorde 3          Pel Re CQ 45Kg,9000.00      ,5184.00    ,0.57600000               ,Despacho   ,Engorde 3           
3/23/2026        ,BUC3049-2601A,PCA             ,T114R1I0 ,Engorde 4          Pel Re CD     ,1870.00      ,0.00       ,0.00000000               ,Debito     ,Engorde 4           
3/23/2026        ,BUC3026-2602 ,PCA             ,T111R1I0 ,ENGORDE 1 PEL REL CD GRANEL      ,22750.00     ,15674.75   ,0.68900000               ,Despacho   ,Engorde 1           
3/23/2026        ,STO2001-2601 ,Granja Propia   ,T114R1I0K,ENGOR 4 PEL PLUS CD GRANEL       ,21630.00     ,11558.16   ,0.53435761               ,Despacho   ,Engorde 4           
3/23/2026        ,STO2001-2601 ,Granja Propia   ,T114R1I0K,ENGOR 4 PEL PLUS CD GRANEL       ,22080.00     ,11798.62   ,0.53435761               ,Despacho   ,Engorde 4           
3/23/2026        ,BUC3049-2601A,PCA             ,T114R1I0 ,Engorde 4          Pel Re CD     ,920.00       ,0.00       ,0.00000000               ,Debito     ,Engorde 4           
3/23/2026        ,STO5056-2601 ,PCA             ,T113R1N0 ,Engorde 3          Pel Re CQ     ,14830.00     ,8542.08    ,0.57600000               ,Despacho   ,Engorde 3           
3/23/2026        ,STO5056-2601 ,PCA             ,T113R1N0 ,Engorde 3          Pel Re CQ     ,15450.00     ,8899.20    ,0.57600000               ,Despacho   ,Engorde 3           
3/23/2026        ,BUC1001-2602 ,Granja Propia   ,T110N1I0 ,Engorde 0      Gra Re CD         ,19290.00     ,10204.41   ,0.52900000               ,Despacho   ,Engorde 0           
3/23/2026        ,BUC3050-2601 ,PCA             ,T114R1I0 ,Engorde 4          Pel Re CD     ,17920.00     ,10321.92   ,0.57600000               ,Despacho   ,Engorde 4           
3/23/2026        ,STO2005-2602 ,Granja Propia   ,T111R1I0 ,ENGORDE 1 PEL REL CD GRANEL      ,21700.00     ,11127.76   ,0.51279990               ,Despacho   ,Engorde 1           
3/23/2026        ,BUC3050-2601 ,PCA             ,T114R1I0 ,Engorde 4          Pel Re CD     ,17280.00     ,9953.28    ,0.57600000               ,Despacho   ,Engorde 4           
3/23/2026        ,BUC3051-2602 ,PCA             ,T112R1I0 ,Engorde 2     Mig Re CD          ,24370.00     ,14037.12   ,0.57600000               ,Despacho   ,Engorde 2           
3/23/2026        ,STO5023-2602 ,PCA             ,T111P1N0 ,Engorde 1      Mig Re CQ         ,14590.00     ,8695.64    ,0.59600000               ,Despacho   ,Engorde 1           
3/23/2026        ,BUC1005-2602 ,Granja Propia   ,T113R1I0 ,Engorde 3          Pel Re CD     ,23610.00     ,11753.05   ,0.49779969               ,Despacho   ,Engorde 3           
3/23/2026        ,BUC1005-2602A,Granja Propia   ,T112R1IW0,ENGORDE 2 PEL RE ESP BD GRANEL   ,18270.00     ,9949.76    ,0.54459550               ,Despacho   ,Engorde 2           
3/23/2026        ,BUC3008-2601 ,PCA             ,T113R1I0 ,Engorde 3          Pel Re CD     ,18600.00     ,11085.60   ,0.59600000               ,Despacho   ,Engorde 3           
3/23/2026        ,STO5068-2601 ,PCA             ,T113R1N0 ,Engorde 3          Pel Re CQ     ,17360.00     ,9999.36    ,0.57600000               ,Despacho   ,Engorde 3           
3/23/2026        ,STO5028-2602 ,PCA             ,T111P1N0 ,Engorde 1      Mig Re CQ         ,14350.00     ,8552.60    ,0.59600000               ,Despacho   ,Engorde 1           
3/23/2026        ,BUC3027-2601 ,PCA             ,T113R1I0 ,Engorde 3          Pel Re CD     ,15390.00     ,9172.44    ,0.59600000               ,Despacho   ,Engorde 3           
3/23/2026        ,BUC1008-2602A,Granja Propia   ,T111R1IW0,ENGORDE 1 PEL REL ESP CDGRANEL   ,15460.00     ,8349.95    ,0.54010000               ,Despacho   ,Engorde 1           
3/24/2026        ,BUC1010-2602 ,Granja Propia   ,T112R1I0 ,Engorde 2     Mig Re CD          ,23870.00     ,12209.51   ,0.51150022               ,Despacho   ,Engorde 2           
3/24/2026        ,BUC1010-2602 ,Granja Propia   ,T112R1I0 ,Engorde 2     Mig Re CD          ,24180.00     ,12368.08   ,0.51150022               ,Despacho   ,Engorde 2           
3/24/2026        ,BUC1010-2602A,Granja Propia   ,T112R1IW0,ENGORDE 2 PEL RE ESP BD GRANEL   ,23420.00     ,12670.22   ,0.54100017               ,Despacho   ,Engorde 2           
3/24/2026        ,BUC3048-2602 ,PCA             ,T111R1I0 ,ENGORDE 1 PEL REL CD GRANEL      ,23520.00     ,16205.28   ,0.68900000               ,Despacho   ,Engorde 1           
3/24/2026        ,BUC3048-2602A,PCA             ,T112R1IW0,ENGORDE 2 PEL RE ESP BD GRANEL   ,17960.00     ,11260.92   ,0.62700000               ,Despacho   ,Engorde 2           
3/24/2026        ,BUC3022-2601 ,PCA             ,T114R1IW0,ENGORDE 4 PEL RE ESP BD GRANEL   ,417.00       ,0.00       ,0.00000000               ,Debito     ,Engorde 4           
3/24/2026        ,BUC3022-2601A,PCA             ,T114R1IW0,ENGORDE 4 PEL RE ESP BD GRANEL   ,18040.00     ,10751.84   ,0.59600000               ,Despacho   ,Engorde 4           
3/24/2026        ,BUC3022-2601 ,PCA             ,T114R1I0 ,Engorde 4          Pel Re CD     ,21090.00     ,12569.64   ,0.59600000               ,Despacho   ,Engorde 4           
3/24/2026        ,BUC3003-2601 ,PCA             ,T113R1I0 ,Engorde 3          Pel Re CD     ,18180.00     ,10835.28   ,0.59600000               ,Despacho   ,Engorde 3           
3/24/2026        ,BUC1012-2601A,Granja Propia   ,T114R1IW0,ENGORDE 4 PEL RE ESP BD GRANEL   ,23620.00     ,12409.87   ,0.52539664               ,Despacho   ,Engorde 4           
3/24/2026        ,BUC1012-2601 ,Granja Propia   ,T114R1I0 ,Engorde 4          Pel Re CD     ,24630.00     ,11965.49   ,0.48580945               ,Despacho   ,Engorde 4           
3/24/2026        ,BUC1012-2601 ,Granja Propia   ,T114R1I0 ,Engorde 4          Pel Re CD     ,26720.00     ,12980.83   ,0.48580945               ,Despacho   ,Engorde 4           
3/24/2026        ,BUC1012-2601 ,Granja Propia   ,T114R1I0 ,Engorde 4          Pel Re CD     ,-3440.00     ,0.00       ,0.00000000               ,Credito    ,Engorde 4           
3/24/2026        ,BUC1013-2601A,Granja Propia   ,T114R1IW0,ENGORDE 4 PEL RE ESP BD GRANEL   ,16340.00     ,8554.05    ,0.52350384               ,Despacho   ,Engorde 4           
3/24/2026        ,STO5040-2602 ,PCA             ,T112R1N0 ,Engorde 2 peletizado             ,3017.00      ,1798.13    ,0.59600000               ,Despacho   ,Engorde 2           
3/24/2026        ,BUC1013-2601 ,Granja Propia   ,T114R1I0 ,Engorde 4          Pel Re CD     ,3440.00      ,0.00       ,0.00000000               ,Debito     ,Engorde 4           
3/24/2026        ,STO5040-2602 ,PCA             ,T112R1N0 ,Engorde 2 peletizado             ,15083.00     ,8989.47    ,0.59600000               ,Despacho   ,Engorde 2           
3/24/2026        ,STO5040-2602 ,PCA             ,T112R1N0 ,Engorde 2 peletizado             ,17400.00     ,10370.40   ,0.59600000               ,Despacho   ,Engorde 2           
3/24/2026        ,STO5040-2602 ,PCA             ,T112R1N0 ,Engorde 2 peletizado             ,18100.00     ,10787.60   ,0.59600000               ,Despacho   ,Engorde 2           
3/24/2026        ,STO5040-2602 ,PCA             ,T112R1N0 ,Engorde 2 peletizado             ,16900.00     ,10072.40   ,0.59600000               ,Despacho   ,Engorde 2           
3/24/2026        ,STO5010-2602 ,PCA             ,T111P1N0 ,Engorde 1      Mig Re CQ         ,13960.00     ,8040.96    ,0.57600000               ,Despacho   ,Engorde 1           
3/24/2026        ,STO5067-2601 ,PCA             ,T113R1N0 ,Engorde 3          Pel Re CQ     ,15150.00     ,8726.40    ,0.57600000               ,Despacho   ,Engorde 3           
3/24/2026        ,BUC3020-2602 ,PCA             ,T111R1I0 ,ENGORDE 1 PEL REL CD GRANEL      ,21060.00     ,14215.50   ,0.67500000               ,Despacho   ,Engorde 1           
3/24/2026        ,STO5020-2601 ,PCA             ,T113R1N0 ,Engorde 3          Pel Re CQ     ,15050.00     ,8668.80    ,0.57600000               ,Despacho   ,Engorde 3           
3/24/2026        ,BUC3049-2601A,PCA             ,T114R1IW0,ENGORDE 4 PEL RE ESP BD GRANEL   ,-417.00      ,0.00       ,0.00000000               ,Credito    ,Engorde 4           
3/24/2026        ,STO2001-2601 ,Granja Propia   ,T114R1I0K,ENGOR 4 PEL PLUS CD GRANEL       ,21960.00     ,11734.49   ,0.53435761               ,Despacho   ,Engorde 4           
3/24/2026        ,STO5053-2602 ,PCA             ,T112R1N0 ,Engorde 2 peletizado             ,15490.00     ,9232.04    ,0.59600000               ,Despacho   ,Engorde 2           
3/24/2026        ,STO5056-2601 ,PCA             ,T113R1N0 ,Engorde 3          Pel Re CQ     ,15160.00     ,8732.16    ,0.57600000               ,Despacho   ,Engorde 3           
3/24/2026        ,BUC1001-2602 ,Granja Propia   ,T110N1I0 ,Engorde 0      Gra Re CD         ,-20000.00    ,0.00       ,0.00000000               ,Credito    ,Engorde 0           
3/24/2026        ,BUC1001-2602A,Granja Propia   ,T110N1I0 ,Engorde 0      Gra Re CD         ,20000.00     ,0.00       ,0.00000000               ,Debito     ,Engorde 0           
3/24/2026        ,BUC1001-2602 ,Granja Propia   ,T110N1I0 ,Engorde 0      Gra Re CD         ,23520.00     ,12442.08   ,0.52900000               ,Despacho   ,Engorde 0           
3/24/2026        ,STO2005-2602 ,Granja Propia   ,T111P1N0 ,Engorde 1      Mig Re CQ         ,17770.00     ,9249.01    ,0.52048470               ,Despacho   ,Engorde 1           
3/24/2026        ,BUC3050-2601 ,PCA             ,T114R1I0 ,Engorde 4          Pel Re CD     ,17600.00     ,10137.60   ,0.57600000               ,Despacho   ,Engorde 4           
3/24/2026        ,BUC3051-2602 ,PCA             ,T112R1I0 ,Engorde 2     Mig Re CD          ,24860.00     ,14319.36   ,0.57600000               ,Despacho   ,Engorde 2           
3/24/2026        ,STO2005-2602N,Granja Propia   ,T111R1I0 ,ENGORDE 1 PEL REL CD GRANEL      ,20480.00     ,10502.14   ,0.51279990               ,Despacho   ,Engorde 1           
3/24/2026        ,STO2005-2602N,Granja Propia   ,T111R1I0 ,ENGORDE 1 PEL REL CD GRANEL      ,21060.00     ,10799.57   ,0.51279990               ,Despacho   ,Engorde 1           
3/24/2026        ,BUC1005-2602 ,Granja Propia   ,T113R1I0 ,Engorde 3          Pel Re CD     ,22730.00     ,11314.99   ,0.49779969               ,Despacho   ,Engorde 3           
3/24/2026        ,BUC1005-2602A,Granja Propia   ,T113R1IW0,ENGORDE 3 PEL RE ESP BD GRANEL   ,17880.00     ,9567.59    ,0.53510010               ,Despacho   ,Engorde 3           
3/24/2026        ,STO2005-2602 ,Granja Propia   ,T112R1N0 ,Engorde 2 peletizado             ,14970.00     ,7478.42    ,0.49956062               ,Despacho   ,Engorde 2           
3/24/2026        ,BUC3051-2602 ,PCA             ,T113R1I0 ,Engorde 3          Pel Re CD     ,17930.00     ,10327.68   ,0.57600000               ,Despacho   ,Engorde 3           
3/24/2026        ,BUC3008-2601 ,PCA             ,T114R1I0 ,Engorde 4          Pel Re CD     ,22980.00     ,13696.08   ,0.59600000               ,Despacho   ,Engorde 4           
3/24/2026        ,STO5068-2601 ,PCA             ,T113R1N0 ,Engorde 3          Pel Re CQ     ,17970.00     ,10350.72   ,0.57600000               ,Despacho   ,Engorde 3           
3/24/2026        ,BUC3032-2601 ,PCA             ,T114R1I0 ,Engorde 4          Pel Re CD     ,15560.00     ,9273.76    ,0.59600000               ,Despacho   ,Engorde 4           
3/24/2026        ,BUC3027-2601A,PCA             ,T114R1IW0,ENGORDE 4 PEL RE ESP BD GRANEL   ,18560.00     ,11043.20   ,0.59500000               ,Despacho   ,Engorde 4           
3/24/2026        ,BUC3035-2601A,PCA             ,T114R1IW0,ENGORDE 4 PEL RE ESP BD GRANEL   ,15400.00     ,10395.00   ,0.67500000               ,Despacho   ,Engorde 4           
3/24/2026        ,BUC1008-2602 ,Granja Propia   ,T111R1I0 ,ENGORDE 1 PEL REL CD GRANEL      ,21680.00     ,11128.79   ,0.51332076               ,Despacho   ,Engorde 1           
3/24/2026        ,BUC1008-2602 ,Granja Propia   ,T111R1I0 ,ENGORDE 1 PEL REL CD GRANEL      ,21080.00     ,10820.80   ,0.51332076               ,Despacho   ,Engorde 1           
3/24/2026        ,STO5046-2602 ,PCA             ,T114R1I0 ,Engorde 4          Pel Re CD     ,21420.00     ,14458.50   ,0.67500000               ,Despacho   ,Engorde 4           
3/25/2026        ,BUC3048-2602 ,PCA             ,T112R1I0 ,Engorde 2     Mig Re CD          ,22640.00     ,13040.64   ,0.57600000               ,Despacho   ,Engorde 2           
3/25/2026        ,STO5035-2601 ,PCA             ,T114R1N0W,Engorde 4      PEL RE ESP CQ.    ,12010.00     ,8358.96    ,0.69600000               ,Despacho   ,Engorde 4           
3/25/2026        ,BUC3022-2601 ,PCA             ,T114R1I0 ,Engorde 4          Pel Re CD     ,16530.00     ,9851.88    ,0.59600000               ,Despacho   ,Engorde 4           
3/25/2026        ,STO5035-2601 ,PCA             ,T114R1N0W,Engorde 4      PEL RE ESP CQ.    ,11990.00     ,8345.04    ,0.69600000               ,Despacho   ,Engorde 4           
3/25/2026        ,BUC3011-2602A,PCA             ,T111R1IW0,ENGORDE 1 PEL REL ESP CDGRANEL   ,14760.00     ,10169.64   ,0.68900000               ,Despacho   ,Engorde 1           
3/25/2026        ,BUC3011-2602 ,PCA             ,T111R1I0 ,ENGORDE 1 PEL REL CD GRANEL      ,15810.00     ,10893.09   ,0.68900000               ,Despacho   ,Engorde 1           
3/25/2026        ,STO5040-2602 ,PCA             ,T112R1N0 ,Engorde 2 peletizado             ,15108.00     ,9004.37    ,0.59600000               ,Despacho   ,Engorde 2           
3/25/2026        ,STO5042-2602 ,PCA             ,T111P1N0 ,Engorde 1      Mig Re CQ         ,14520.00     ,8653.92    ,0.59600000               ,Despacho   ,Engorde 1           
3/25/2026        ,STO5040-2602 ,PCA             ,T112R1N0 ,Engorde 2 peletizado             ,5997.00      ,3574.21    ,0.59600000               ,Despacho   ,Engorde 2           
3/25/2026        ,BUC1012-2601 ,Granja Propia   ,T114R1I0 ,Engorde 4          Pel Re CD     ,3000.00      ,0.00       ,0.00000000               ,Debito     ,Engorde 4           
3/25/2026        ,BUC1012-2601A,Granja Propia   ,T114R1IW0,ENGORDE 4 PEL RE ESP BD GRANEL   ,28200.00     ,14816.19   ,0.52539664               ,Despacho   ,Engorde 4           
3/25/2026        ,BUC1012-2601A,Granja Propia   ,T114R1IW0,ENGORDE 4 PEL RE ESP BD GRANEL   ,30040.00     ,15782.92   ,0.52539664               ,Despacho   ,Engorde 4           
3/25/2026        ,BUC1012-2601 ,Granja Propia   ,T114R1I0 ,Engorde 4          Pel Re CD     ,23760.00     ,11542.83   ,0.48580945               ,Despacho   ,Engorde 4           
3/25/2026        ,BUC1012-2601 ,Granja Propia   ,T114R1I0 ,Engorde 4          Pel Re CD     ,23710.00     ,11518.54   ,0.48580945               ,Despacho   ,Engorde 4           
3/25/2026        ,STO5040-2602 ,PCA             ,T112R1N0 ,Engorde 2 peletizado             ,18910.00     ,11270.36   ,0.59600000               ,Despacho   ,Engorde 2           
3/25/2026        ,STO5040-2602 ,PCA             ,T112R1N0 ,Engorde 2 peletizado             ,11993.00     ,7147.83    ,0.59600000               ,Despacho   ,Engorde 2           
3/25/2026        ,BUC1012-2601 ,Granja Propia   ,T114R1I0 ,Engorde 4          Pel Re CD     ,30450.00     ,14792.90   ,0.48580945               ,Despacho   ,Engorde 4           
3/25/2026        ,STO5040-2602 ,PCA             ,T112R1N0 ,Engorde 2 peletizado             ,18090.00     ,10781.64   ,0.59600000               ,Despacho   ,Engorde 2           
3/25/2026        ,BUC1013-2601 ,Granja Propia   ,T114R1I0 ,Engorde 4          Pel Re CD     ,-3000.00     ,0.00       ,0.00000000               ,Credito    ,Engorde 4           
3/25/2026        ,BUC1013-2601 ,Granja Propia   ,T114R1I0 ,Engorde 4          Pel Re CD     ,14890.00     ,7227.26    ,0.48537646               ,Despacho   ,Engorde 4           
3/25/2026        ,STO5040-2602 ,PCA             ,T112R1N0 ,Engorde 2 peletizado             ,3022.00      ,1801.11    ,0.59600000               ,Despacho   ,Engorde 2           
3/25/2026        ,STO5040-2602 ,PCA             ,T112R1N0 ,Engorde 2 peletizado             ,18550.00     ,11055.80   ,0.59600000               ,Despacho   ,Engorde 2           
3/25/2026        ,STO5010-2602 ,PCA             ,T111P1N0 ,Engorde 1      Mig Re CQ         ,14020.00     ,8075.52    ,0.57600000               ,Despacho   ,Engorde 1           
3/25/2026        ,STO5067-2601 ,PCA             ,T113R1N0 ,Engorde 3          Pel Re CQ     ,14960.00     ,8616.96    ,0.57600000               ,Despacho   ,Engorde 3           
3/25/2026        ,STO5012-2602 ,PCA             ,T111R1I0 ,ENGORDE 1 PEL REL CD GRANEL      ,20460.00     ,11764.50   ,0.57500000               ,Despacho   ,Engorde 1           
3/25/2026        ,BUC3026-2602 ,PCA             ,T111R1I0 ,ENGORDE 1 PEL REL CD GRANEL      ,21680.00     ,14937.52   ,0.68900000               ,Despacho   ,Engorde 1           
3/25/2026        ,STO5053-2602 ,PCA             ,T112R1N0 ,Engorde 2 peletizado             ,11984.00     ,7142.46    ,0.59600000               ,Despacho   ,Engorde 2           
3/25/2026        ,STO5053-2602 ,PCA             ,T112R1N0 ,Engorde 2 peletizado             ,2996.00      ,1785.62    ,0.59600000               ,Despacho   ,Engorde 2           
3/25/2026        ,STO5056-2601 ,PCA             ,T113R1N0 ,Engorde 3          Pel Re CQ     ,15340.00     ,8835.84    ,0.57600000               ,Despacho   ,Engorde 3           
3/25/2026        ,STO2001-2601 ,Granja Propia   ,T114R1I0K,ENGOR 4 PEL PLUS CD GRANEL       ,2463.00      ,0.00       ,0.00000000               ,Debito     ,Engorde 4           
3/25/2026        ,BUC1005-2602 ,Granja Propia   ,T113R1I0 ,Engorde 3          Pel Re CD     ,23280.00     ,11588.78   ,0.49779969               ,Despacho   ,Engorde 3           
3/25/2026        ,BUC3023-2602 ,PCA             ,T110N1I0 ,Engorde 0      Gra Re CD         ,14950.00     ,8910.20    ,0.59600000               ,Despacho   ,Engorde 0           
3/25/2026        ,BUC1001-2602 ,Granja Propia   ,T110N1I0 ,Engorde 0      Gra Re CD         ,19870.00     ,10511.23   ,0.52900000               ,Despacho   ,Engorde 0           
3/25/2026        ,BUC1005-2602 ,Granja Propia   ,T113R1I0 ,Engorde 3          Pel Re CD     ,24520.00     ,12206.05   ,0.49779969               ,Despacho   ,Engorde 3           
3/25/2026        ,BUC3050-2601 ,PCA             ,T114R1I0 ,Engorde 4          Pel Re CD     ,18030.00     ,10385.28   ,0.57600000               ,Despacho   ,Engorde 4           
3/25/2026        ,BUC3050-2601 ,PCA             ,T114R1I0 ,Engorde 4          Pel Re CD     ,19840.00     ,11427.84   ,0.57600000               ,Despacho   ,Engorde 4           
3/25/2026        ,BUC3051-2602 ,PCA             ,T112R1I0 ,Engorde 2     Mig Re CD          ,23760.00     ,13685.76   ,0.57600000               ,Despacho   ,Engorde 2           
3/25/2026        ,BUC3051-2602 ,PCA             ,T112R1I0 ,Engorde 2     Mig Re CD          ,23140.00     ,13328.64   ,0.57600000               ,Despacho   ,Engorde 2           
3/25/2026        ,BUC3027-2601 ,PCA             ,T114R1I0 ,Engorde 4          Pel Re CD     ,19250.00     ,11473.00   ,0.59600000               ,Despacho   ,Engorde 4           
3/25/2026        ,BUC3052-2602 ,PCA             ,T110N1I0 ,Engorde 0      Gra Re CD         ,18500.00     ,12487.50   ,0.67500000               ,Despacho   ,Engorde 0           
3/25/2026        ,BUC3052-2602A,PCA             ,T110N1I0 ,Engorde 0      Gra Re CD         ,9250.00      ,0.00       ,0.00000000               ,Debito     ,Engorde 0           
3/25/2026        ,BUC3052-2602 ,PCA             ,T110N1I0 ,Engorde 0      Gra Re CD         ,-9250.00     ,0.00       ,0.00000000               ,Credito    ,Engorde 0           
3/25/2026        ,BUC3008-2601 ,PCA             ,T114R1I0 ,Engorde 4          Pel Re CD     ,22610.00     ,13475.56   ,0.59600000               ,Despacho   ,Engorde 4           
3/25/2026        ,STO5028-2602 ,PCA             ,T111P1N0 ,Engorde 1      Mig Re CQ         ,6028.00      ,3592.69    ,0.59600000               ,Despacho   ,Engorde 1           
3/25/2026        ,STO5028-2602 ,PCA             ,T111P1N0 ,Engorde 1      Mig Re CQ         ,9042.00      ,5389.03    ,0.59600000               ,Despacho   ,Engorde 1           
3/25/2026        ,BUC3008-2601 ,PCA             ,T114R1I0 ,Engorde 4          Pel Re CD     ,26450.00     ,15764.20   ,0.59600000               ,Despacho   ,Engorde 4           
3/25/2026        ,STO5046-2602 ,PCA             ,T114R1I0 ,Engorde 4          Pel Re CD     ,21530.00     ,14532.75   ,0.67500000               ,Despacho   ,Engorde 4           
3/25/2026        ,STO2004-2601N,Granja Propia   ,T114R1I0K,ENGOR 4 PEL PLUS CD GRANEL       ,-2463.00     ,0.00       ,0.00000000               ,Credito    ,Engorde 4           
3/26/2026        ,BUC3010-2601 ,PCA             ,T114R1I0 ,Engorde 4          Pel Re CD     ,-3910.00     ,0.00       ,0.00000000               ,Credito    ,Engorde 4           
3/26/2026        ,BUC1010-2602 ,Granja Propia   ,T112R1I0 ,Engorde 2     Mig Re CD          ,23730.00     ,12137.90   ,0.51150022               ,Despacho   ,Engorde 2           
3/26/2026        ,BUC3048-2602 ,PCA             ,T112R1I0 ,Engorde 2     Mig Re CD          ,23690.00     ,13645.44   ,0.57600000               ,Despacho   ,Engorde 2           
3/26/2026        ,BUC3048-2602 ,PCA             ,T112R1I0 ,Engorde 2     Mig Re CD          ,23620.00     ,13605.12   ,0.57600000               ,Despacho   ,Engorde 2           
3/26/2026        ,BUC3048-2602 ,PCA             ,T112R1I0 ,Engorde 2     Mig Re CD          ,19780.00     ,11393.28   ,0.57600000               ,Despacho   ,Engorde 2           
3/26/2026        ,BUC3048-2602 ,PCA             ,T112R1I0 ,Engorde 2     Mig Re CD          ,21130.00     ,12170.88   ,0.57600000               ,Despacho   ,Engorde 2           
3/26/2026        ,BUC3048-2602 ,PCA             ,T112R1I0 ,Engorde 2     Mig Re CD          ,20070.00     ,11560.32   ,0.57600000               ,Despacho   ,Engorde 2           
3/26/2026        ,STO5027-2602 ,PCA             ,T111P1N0 ,Engorde 1      Mig Re CQ         ,15140.00     ,9023.44    ,0.59600000               ,Despacho   ,Engorde 1           
3/26/2026        ,BUC3003-2601A,PCA             ,T113R1IW0,ENGORDE 3 PEL RE ESP BD GRANEL   ,20570.00     ,12259.72   ,0.59600000               ,Despacho   ,Engorde 3           
3/26/2026        ,BUC3003-2601 ,PCA             ,T114R1I0 ,Engorde 4          Pel Re CD     ,23800.00     ,14184.80   ,0.59600000               ,Despacho   ,Engorde 4           
3/26/2026        ,BUC1010-2602A,Granja Propia   ,T112R1IW0,ENGORDE 2 PEL RE ESP BD GRANEL   ,24420.00     ,13211.22   ,0.54100017               ,Despacho   ,Engorde 2           
3/26/2026        ,STO5035-2601 ,PCA             ,T114R1N0W,Engorde 4      PEL RE ESP CQ.    ,14560.00     ,10133.76   ,0.69600000               ,Despacho   ,Engorde 4           
3/26/2026        ,BUC1010-2602 ,Granja Propia   ,T112R1I0 ,Engorde 2     Mig Re CD          ,25190.00     ,12884.69   ,0.51150022               ,Despacho   ,Engorde 2           
3/26/2026        ,BUC3011-2602 ,PCA             ,T111R1I0 ,ENGORDE 1 PEL REL CD GRANEL      ,15260.00     ,10514.14   ,0.68900000               ,Despacho   ,Engorde 1           
3/26/2026        ,BUC1012-2601A,Granja Propia   ,T114R1IW0,ENGORDE 4 PEL RE ESP BD GRANEL   ,28620.00     ,15036.85   ,0.52539664               ,Despacho   ,Engorde 4           
3/26/2026        ,STO5003-2602 ,PCA             ,T111P1N0 ,Engorde 1      Mig Re CQ         ,15260.00     ,8789.76    ,0.57600000               ,Despacho   ,Engorde 1           
3/26/2026        ,STO5044-2602 ,PCA             ,T110N1BA ,Engorde 0      Gra Re CQ 45Kg    ,14985.00     ,8931.06    ,0.59600000               ,Despacho   ,Engorde 0           
3/26/2026        ,BUC1012-2601 ,Granja Propia   ,T114R1I0 ,Engorde 4          Pel Re CD     ,19580.00     ,9512.15    ,0.48580945               ,Despacho   ,Engorde 4           
3/26/2026        ,BUC1002-2602 ,Granja Propia   ,T111R1I0 ,ENGORDE 1 PEL REL CD GRANEL      ,19130.00     ,9893.00    ,0.51714609               ,Despacho   ,Engorde 1           
3/26/2026        ,STO5056-2601 ,PCA             ,T113R1N0 ,Engorde 3          Pel Re CQ     ,14980.00     ,8628.48    ,0.57600000               ,Despacho   ,Engorde 3           
3/26/2026        ,STO5067-2601 ,PCA             ,T113R1N0 ,Engorde 3          Pel Re CQ     ,6012.00      ,3462.91    ,0.57600000               ,Despacho   ,Engorde 3           
3/26/2026        ,STO5067-2601 ,PCA             ,T113R1N0 ,Engorde 3          Pel Re CQ     ,9018.00      ,5194.37    ,0.57600000               ,Despacho   ,Engorde 3           
3/26/2026        ,STO5067-2601 ,PCA             ,T113R1N0 ,Engorde 3          Pel Re CQ     ,12272.00     ,7068.67    ,0.57600000               ,Despacho   ,Engorde 3           
3/26/2026        ,STO5067-2601 ,PCA             ,T113R1N0 ,Engorde 3          Pel Re CQ     ,3068.00      ,1767.17    ,0.57600000               ,Despacho   ,Engorde 3           
3/26/2026        ,BUC1007-2602 ,Granja Propia   ,T111R1I0 ,ENGORDE 1 PEL REL CD GRANEL      ,18030.00     ,9280.57    ,0.51472921               ,Despacho   ,Engorde 1           
3/26/2026        ,STO5020-2601 ,PCA             ,T113R1NA ,Engorde 3          Pel Re CQ 45Kg,9000.00      ,5184.00    ,0.57600000               ,Despacho   ,Engorde 3           
3/26/2026        ,BUC3020-2602 ,PCA             ,T111R1I0 ,ENGORDE 1 PEL REL CD GRANEL      ,20650.00     ,13938.75   ,0.67500000               ,Despacho   ,Engorde 1           
3/26/2026        ,STO2001-2601 ,Granja Propia   ,T114R1I0K,ENGOR 4 PEL PLUS CD GRANEL       ,21330.00     ,11397.85   ,0.53435761               ,Despacho   ,Engorde 4           
3/26/2026        ,STO2001-2601 ,Granja Propia   ,T114R1I0K,ENGOR 4 PEL PLUS CD GRANEL       ,18080.00     ,9661.19    ,0.53435761               ,Despacho   ,Engorde 4           
3/26/2026        ,STO2005-2602 ,Granja Propia   ,T112R1I0 ,Engorde 2     Mig Re CD          ,21630.00     ,11063.75   ,0.51150023               ,Despacho   ,Engorde 2           
